agreement_type,id,alt_primary,base_primary,alt_names_json,base_names_json,alt_address,base_address,city,state,alt_confidence,base_confidence
primary_agrees_json_differs,08f60312d529e7460304cf01a561255d,HDFC Bank ATM,HDFC Bank ATM,"{""primary"":""HDFC Bank ATM""}","{""primary"":""HDFC Bank ATM"",""common"":{},""rules"":[]}","Ground Floor, North Bus Stand, Kalyan Hyper Market","Ground Floor,North Bus Stand",Thrissur,Kerala,0.77,1.0
primary_agrees_json_differs,08f6032b422038ae0397da951f43c58a,HDFC Bank ATM,HDFC Bank ATM,"{""primary"":""HDFC Bank ATM""}","{""primary"":""HDFC Bank ATM"",""common"":{},""rules"":[]}","URC Building, Kovai Main Road, Perundurai","URC Building,Kovai Main Road",Erode,Tamil Nadu,0.77,1.0
primary_agrees_json_differs,08f6035b74b72b72031f81b91c139cbe,Axis Bank ATM,Axis Bank ATM,"{""primary"":""Axis Bank ATM""}","{""primary"":""Axis Bank ATM"",""common"":{},""rules"":[]}","No 286, Madurai Totenkasi Main Road, Krishnapuram, Kadayanallur","No 286, Madurai Totenkasi Main Road,Krishnapuram",Tirunelveli,Tamil Nadu,0.77,1.0
primary_agrees_json_differs,08f608b0b3750ae1036f8d8ec9a9e6d2,HDFC Bank ATM,HDFC Bank ATM,"{""primary"":""HDFC Bank ATM""}","{""primary"":""HDFC Bank ATM"",""common"":{},""rules"":[]}","Santacruz Police Station, SV Road, Santacruz West","Santacruz Police Station,SV Road",Mumbai,Maharashtra,0.77,1.0
primary_agrees_json_differs,08f608e24e051caa038ebb5f04c7c953,HDFC Bank ATM,HDFC Bank ATM,"{""primary"":""HDFC Bank ATM""}","{""primary"":""HDFC Bank ATM"",""common"":{},""rules"":[]}","H No 403, Survey No 22, Undri, Wagholi","HN 403, Sy No 22, Undri",Pune,Maharashtra,0.77,1.0
primary_agrees_json_differs,08f60b1d652c30900311adbd94b65a4f,Hindustan Petroleum Corporation Limited,Hindustan Petroleum Corporation Limited,"{""primary"":""Hindustan Petroleum Corporation Limited""}","{""primary"":""Hindustan Petroleum Corporation Limited"",""common"":{},""rules"":[]}",Survey No 586/A,Survey No 504,,,0.9544061302681992,1.0
primary_agrees_json_differs,08f618925e945580034bfa3219343baa,Taco Bell,Taco Bell,"{""primary"":""Taco Bell""}","{""primary"":""Taco Bell"",""common"":{},""rules"":[]}",3 80 Feet Road,"80 Feet Peripheral Rd, Ejipura",Bengaluru,KA,0.9645127118644068,1.0
primary_agrees_json_differs,08f618c44a0de8b303ba82ea6c944963,HDFC Bank ATM,HDFC Bank ATM,"{""primary"":""HDFC Bank ATM""}","{""primary"":""HDFC Bank ATM"",""common"":{},""rules"":[]}","No 1/193, Walajabad Main Road, Vandalur","No 1/193,Walajabad Main Road",Chennai,Tamil Nadu,0.77,1.0
primary_agrees_json_differs,08f618c49a7528c003ccdd6a1e4805b9,HDFC Bank ATM,HDFC Bank ATM,"{""primary"":""HDFC Bank ATM""}","{""primary"":""HDFC Bank ATM"",""common"":{},""rules"":[]}","No 4, South Mada Street, Thiruvottriyur","No 4,South Mada Street",Tiruvallur,Tamil Nadu,0.77,1.0
primary_agrees_json_differs,08f642650023568003700656ccfe6d5e,ร้านจ๊ะแตน,ร้านจ๊ะแตน,"{""primary"":""ร้านจ๊ะแตน""}","{""primary"":""ร้านจ๊ะแตน"",""common"":{},""rules"":[]}",ศาลาด่าน,ศาลาด่าน,,,0.28671328671328666,1.0
primary_agrees_json_differs,08f643086186ead003369a119c740310,ร้านเม็ดหนุน,ร้านเม็ดหนุน,"{""primary"":""ร้านเม็ดหนุน""}","{""primary"":""ร้านเม็ดหนุน"",""common"":{},""rules"":[]}",,,,,0.23154848046309695,1.0
primary_agrees_json_differs,08f6434a3410b7000302864bf60a8644,โกชุ้น ซื่อชวนชิม,โกชุ้น ซื่อชวนชิม,"{""primary"":""โกชุ้น ซื่อชวนชิม""}","{""primary"":""โกชุ้น ซื่อชวนชิม"",""common"":{},""rules"":[]}",,,,,0.48103896103896104,1.0
primary_agrees_json_differs,08f648289e4d8545039905544efca728,ร้านยำแซ่บเว่อร์,ร้านยำแซ่บเว่อร์,"{""primary"":""ร้านยำแซ่บเว่อร์""}","{""primary"":""ร้านยำแซ่บเว่อร์"",""common"":{},""rules"":[]}",ซอยชมจันทร์,ซอยชมจันทร์,,,0.28686635944700467,1.0
primary_agrees_json_differs,08f648391696944503a9a82140eea609,ส้มตำป้านวล,ส้มตำป้านวล,"{""primary"":""ส้มตำป้านวล""}","{""primary"":""ส้มตำป้านวล"",""common"":{},""rules"":[]}",โค้งสนามบิน,โค้งสนามบิน,,,0.48103896103896104,1.0
primary_agrees_json_differs,08f64918c05ab1b6031baaf115450179,ลีลาวดีรีสอร์ต,ลีลาวดีรีสอร์ต,"{""primary"":""ลีลาวดีรีสอร์ต""}","{""primary"":""ลีลาวดีรีสอร์ต"",""common"":{},""rules"":[]}",,,,,0.7927927927927928,1.0
primary_agrees_json_differs,08f64a284cd6413003cd64eeae4891c3,วิบูลย์ฟาร์มาซี,วิบูลย์ฟาร์มาซี,"{""primary"":""วิบูลย์ฟาร์มาซี""}","{""primary"":""วิบูลย์ฟาร์มาซี"",""common"":{},""rules"":[]}",,,,,0.3941504178272981,1.0
primary_agrees_json_differs,08f64a4165a58016031f9ced2553db38,สาระวัน ลาบแซบ,สาระวัน ลาบแซบ,"{""primary"":""สาระวัน ลาบแซบ""}","{""primary"":""สาระวัน ลาบแซบ"",""common"":{},""rules"":[]}",,,,,0.28671328671328666,1.0
primary_agrees_json_differs,08f64a48611241ae0373eb4d96a06af2,เก้าพันกรุ๊ป,เก้าพันกรุ๊ป,"{""primary"":""เก้าพันกรุ๊ป""}","{""primary"":""เก้าพันกรุ๊ป"",""common"":{},""rules"":[]}",,,,,0.28671328671328666,1.0
primary_agrees_json_differs,08f64a494391d6a30340de2932f4f43a,กวี ปลาเผา,กวี ปลาเผา,"{""primary"":""กวี ปลาเผา""}","{""primary"":""กวี ปลาเผา"",""common"":{},""rules"":[]}",,,,,0.6214335421016005,1.0
primary_agrees_json_differs,08f64a4b1384b72e0317402bfddfb876,ก๋วยเตี๋ยวไหหลำ,ก๋วยเตี๋ยวไหหลำ,"{""primary"":""ก๋วยเตี๋ยวไหหลำ""}","{""primary"":""ก๋วยเตี๋ยวไหหลำ"",""common"":{},""rules"":[]}",,,,,0.28671328671328666,1.0
primary_agrees_json_differs,08f64a4b741b4449031e6dcacc2e8755,สเต็ก เนื้อ นมใหญ่ Steak Neua Nomyai,สเต็ก เนื้อ นมใหญ่ Steak Neua Nomyai,"{""primary"":""สเต็ก เนื้อ นมใหญ่ Steak Neua Nomyai""}","{""primary"":""สเต็ก เนื้อ นมใหญ่ Steak Neua Nomyai"",""common"":{},""rules"":[]}",,,,,0.23154848046309695,1.0
primary_agrees_json_differs,08f64a4b8060825503eaa435c410d4b2,Fitness สถาบันโรคทรวงอก,Fitness สถาบันโรคทรวงอก,"{""primary"":""Fitness สถาบันโรคทรวงอก""}","{""primary"":""Fitness สถาบันโรคทรวงอก"",""common"":{},""rules"":[]}",,,,,0.3941504178272981,1.0
primary_agrees_json_differs,08f64a4ba092672503433c3f96046607,ลานวรรณสมิต,ลานวรรณสมิต,"{""primary"":""ลานวรรณสมิต""}","{""primary"":""ลานวรรณสมิต"",""common"":{},""rules"":[]}",ศูนย์การกำลังสำรอง,ศูนย์การกำลังสำรอง วิภาวดี,,,0.28686635944700467,1.0
primary_agrees_json_differs,08f64a4ba244554e037fc4738621060d,คอนโดศุภาลัยปาร์ค2,คอนโดศุภาลัยปาร์ค2,"{""primary"":""คอนโดศุภาลัยปาร์ค2""}","{""primary"":""คอนโดศุภาลัยปาร์ค2"",""common"":{},""rules"":[]}",คอนโดศุภาลัยปาร์ค,คอนโดศุภาลัยปาร์ค,,,0.3941504178272981,1.0
primary_agrees_json_differs,08f64a4bb30ea60503c6ca53a3b2e9ec,ป้ายรถเมล์วิภาวดี นอร์ทปาร์ค,ป้ายรถเมล์วิภาวดี นอร์ทปาร์ค,"{""primary"":""ป้ายรถเมล์วิภาวดี นอร์ทปาร์ค""}","{""primary"":""ป้ายรถเมล์วิภาวดี นอร์ทปาร์ค"",""common"":{},""rules"":[]}",,,,,0.28671328671328666,1.0
primary_agrees_json_differs,08f64a59990a63a0030784450be43ba4,ร้านตัดผมพี่ริน ห้วยตะแคง,ร้านตัดผมพี่ริน ห้วยตะแคง,"{""primary"":""ร้านตัดผมพี่ริน ห้วยตะแคง""}","{""primary"":""ร้านตัดผมพี่ริน ห้วยตะแคง"",""common"":{},""rules"":[]}",,,,,0.23154848046309695,1.0
primary_agrees_json_differs,08f64b018d4e0c100346dce9b45cccd0,สำนักงานส่งเสริมสวัสดิการและสวัสดิการครูและบุคคลากรทางการศึกษา,สำนักงานส่งเสริมสวัสดิการและสวัสดิการครูและบุคคลากรทางการศึกษา,"{""primary"":""สำนักงานส่งเสริมสวัสดิการและสวัสดิการครูและบุคคลากรทางการศึกษา""}","{""primary"":""สำนักงานส่งเสริมสวัสดิการและสวัสดิการครูและบุคคลากรทางการศึกษา"",""common"":{},""rules"":[]}",,,,,0.3941504178272981,1.0
primary_agrees_json_differs,08f64b1b0e401063031c58c4f99da9d7,ร้านข้าวราดแกง ข้างโลตัส,ร้านข้าวราดแกง ข้างโลตัส,"{""primary"":""ร้านข้าวราดแกง ข้างโลตัส""}","{""primary"":""ร้านข้าวราดแกง ข้างโลตัส"",""common"":{},""rules"":[]}",,,,,0.3941504178272981,1.0
primary_agrees_json_differs,08f64b4d4819cd1503df71dfe93201f1,ร้านครัวแม่เพชร,ร้านครัวแม่เพชร,"{""primary"":""ร้านครัวแม่เพชร""}","{""primary"":""ร้านครัวแม่เพชร"",""common"":{},""rules"":[]}",,,,,0.28686635944700467,1.0
primary_agrees_json_differs,08f64b504005a58b030db55a839aba58,รุ่งเจริญหลังคาเหล็ก อ.เมือง จ.เพชรบูรณ์,รุ่งเจริญหลังคาเหล็ก อ.เมือง จ.เพชรบูรณ์,"{""primary"":""รุ่งเจริญหลังคาเหล็ก อ.เมือง จ.เพชรบูรณ์""}","{""primary"":""รุ่งเจริญหลังคาเหล็ก อ.เมือง จ.เพชรบูรณ์"",""common"":{},""rules"":[]}",,,,,0.3941504178272981,1.0
primary_agrees_json_differs,08f6505096054b5e0303ba663d07874d,Pizza Hut,Pizza Hut,"{""primary"":""Pizza Hut""}","{""primary"":""Pizza Hut"",""common"":{},""rules"":[]}",4 Jalan 4/91A,Sunway Velocity,Kuala Lumpur,,0.6214335421016005,1.0
primary_agrees_json_differs,08f6505548320400038e09944546175a,Tadika Reka,Tadika Reka,"{""primary"":""Tadika Reka""}","{""primary"":""Tadika Reka"",""common"":{},""rules"":[]}",4 Jalan 8,Taman Seraya,Kuala Lumpur,,0.9908651262761956,1.0
primary_agrees_json_differs,08f650690e0cc419036cab2001c8694f,McDonald's,McDonald's,"{""primary"":""McDonald's""}","{""primary"":""McDonald's"",""common"":{},""rules"":[]}",1 Jalan Tun Ismail,Berjaya Megamall,Kuantan,,0.7927927927927928,1.0
primary_agrees_json_differs,08f650d7b312494e0379177490e36a63,KFC,KFC,"{""primary"":""KFC""}","{""primary"":""KFC"",""common"":{},""rules"":[]}",Jalan Binjai 8,"Jalan Medan-binjai km 13,8",Medan,,0.6214335421016005,1.0
primary_agrees_json_differs,08f651ba9a41931403066570e3cbc460,สระว่ายน้ำ ทุ่งแจ้ง,สระว่ายน้ำ ทุ่งแจ้ง,"{""primary"":""สระว่ายน้ำ ทุ่งแจ้ง""}","{""primary"":""สระว่ายน้ำ ทุ่งแจ้ง"",""common"":{},""rules"":[]}",,,,,0.28671328671328666,1.0
primary_agrees_json_differs,08f6526ac3349c4203dc0d7cba6549d6,Boms & Buns,Boms & Buns,"{""primary"":""Boms & Buns""}","{""primary"":""Boms & Buns"",""common"":{},""rules"":[]}",193 Joo Chiat Rd,"#01-54 East Village",Singapore,,0.9649446494464945,1.0
primary_agrees_json_differs,08f658b4a649caad035bb199a7052b42,ร้านร่มไทร,ร้านร่มไทร,"{""primary"":""ร้านร่มไทร""}","{""primary"":""ร้านร่มไทร"",""common"":{},""rules"":[]}",,,,,0.28686635944700467,1.0
primary_agrees_json_differs,08f658bb5c2682b003ee6fc022958987,ร้านเกือกแก้ว,ร้านเกือกแก้ว,"{""primary"":""ร้านเกือกแก้ว""}","{""primary"":""ร้านเกือกแก้ว"",""common"":{},""rules"":[]}",,,,,0.28686635944700467,1.0
primary_agrees_json_differs,08f658e764964a7403a88c11cb4e70e4,เกี๊ยวปลาสามย่าน,เกี๊ยวปลาสามย่าน,"{""primary"":""เกี๊ยวปลาสามย่าน""}","{""primary"":""เกี๊ยวปลาสามย่าน"",""common"":{},""rules"":[]}",,,,,0.23154848046309695,1.0
primary_agrees_json_differs,08f65992807446c203c1432bd4ee8925,บ้านไร่กาแฟ,บ้านไร่กาแฟ,"{""primary"":""บ้านไร่กาแฟ""}","{""primary"":""บ้านไร่กาแฟ"",""common"":{},""rules"":[]}",,,,,0.28686635944700467,1.0
primary_agrees_json_differs,08f659d0c5c8606403e2739f3be1bf13,สำนักงานสาธารณสุขอำเภออรัญประเทศ,สำนักงานสาธารณสุขอำเภออรัญประเทศ,"{""primary"":""สำนักงานสาธารณสุขอำเภออรัญประเทศ""}","{""primary"":""สำนักงานสาธารณสุขอำเภออรัญประเทศ"",""common"":{},""rules"":[]}",,,,,0.7927927927927928,1.0
primary_agrees_json_differs,08f659d2ab4d36a00330eaa8c042e627,ทิวาปลาเผา,ทิวาปลาเผา,"{""primary"":""ทิวาปลาเผา""}","{""primary"":""ทิวาปลาเผา"",""common"":{},""rules"":[]}",,,,,0.28671328671328666,1.0
primary_agrees_json_differs,08f694ec03661d34032b9a726320c844,Subway,Subway,"{""primary"":""Subway""}","{""primary"":""Subway"",""common"":{},""rules"":[]}",Jupiter St 78,Petron,Makati,,0.28671328671328666,1.0
primary_agrees_json_differs,08f6d231146cbb8203a6b43c5463e884,Tortilleria Rocha,Tortilleria Rocha,"{""primary"":""Tortilleria Rocha""}","{""primary"":""Tortilleria Rocha"",""common"":{},""rules"":[]}",Calle Central Norte 12,"12 Poniente, Mercado 5 De Mayo",Tuxtla Gutiérrez,,0.9146576663452266,1.0
primary_agrees_json_differs,08f6d35aa62266810393381338e5810f,Hotel Madrid,Hotel Madrid,"{""primary"":""Hotel Madrid""}","{""primary"":""Hotel Madrid"",""common"":{},""rules"":[]}",Avenida Justo Sierra 215b,Col Nueva Mina,Minatitlán,,0.9837452982267598,1.0
primary_agrees_json_differs,08f8005548a6a16903728acdaacede55,Clinica Infanto-juvenil Dr. Teixeira,Clinica Infanto-juvenil Dr. Teixeira,"{""primary"":""Clinica Infanto-juvenil Dr. Teixeira""}","{""primary"":""Clinica Infanto-juvenil Dr. Teixeira"",""common"":{},""rules"":[]}","Rua Coelho de Resende, 3800",Rua Goncalves Ledo,Teresina,PI,0.6214335421016005,1.0
primary_agrees_json_differs,08f8116b1e613a4303a020347a4b466b,Depósito de Bebidas,Depósito de Bebidas,"{""primary"":""Depósito de Bebidas""}","{""primary"":""Depósito de Bebidas"",""common"":{},""rules"":[]}","Rua Novo Paraíso, 25",Rua Lineu de Paula Barreto 195,Salvador,BA,0.3941504178272981,1.0
primary_agrees_json_differs,08f8c1078a53124603e6f76093a9dc61,Starbucks,Starbucks,"{""primary"":""Starbucks""}","{""primary"":""Starbucks"",""common"":{},""rules"":[]}",Jalan Jenderal Sudirman 1,Jln. Karet,Jakarta Selatan,,0.48103896103896104,1.0
primary_agrees_json_differs,08f8d80830b1e580038488491af50229,ATM Mandiri Tidar,ATM Mandiri Tidar,"{""primary"":""ATM Mandiri Tidar""}","{""primary"":""ATM Mandiri Tidar"",""common"":{},""rules"":[]}",Jalan Undaan Kulon 41,Jl. Tidar,Surabaya,,0.28671328671328666,1.0
primary_agrees_json_differs,08fa804d9661cd1903835a640b232157,Frischmann's,Frischmann's,"{""primary"":""Frischmann's""}","{""primary"":""Frischmann's"",""common"":{},""rules"":[]}","Ventura Shopping, Rua Itacolomi, 292","Shopping Total, Lojas 416/417",Curitiba,PR,0.48103896103896104,1.0
primary_agrees_json_differs,08fa80c922d41c4003ecd56bdc268ee4,Handbook,Handbook,"{""primary"":""Handbook""}","{""primary"":""Handbook"",""common"":{},""rules"":[]}",,,,,0.23154848046309695,1.0
primary_agrees_json_differs,08fa80eca92f2a1603066fd16d331024,Farmácias Nissei,Farmácias Nissei,"{""primary"":""Farmácias Nissei""}","{""primary"":""Farmácias Nissei"",""common"":{},""rules"":[]}","Rua José Nogueira Marmontel, 1000","Rua José Nogueira Marmontel, 970",Assis,SP,0.9919372693726938,1.0
primary_agrees_json_differs,08fa810056a2b6400390bcc253369382,EVS - Espaço Vida Saudável Herbalife,EVS - Espaço Vida Saudável Herbalife,"{""primary"":""EVS - Espaço Vida Saudável Herbalife""}","{""primary"":""EVS - Espaço Vida Saudável Herbalife"",""common"":{},""rules"":[]}","Rua Capitão Otávio Machado, 1153","R. Verbo Divino, 926",São Paulo,SP,0.28671328671328666,1.0
primary_agrees_json_differs,08fa8100cc66655e03e374c185c76a8f,Restaurante Estrela da Matarazzo,Restaurante Estrela da Matarazzo,"{""primary"":""Restaurante Estrela da Matarazzo""}","{""primary"":""Restaurante Estrela da Matarazzo"",""common"":{},""rules"":[]}","Avenida Francisco Matarazzo, 833","Av. Francisco Matarazzo, 433",São Paulo,SP,0.3941504178272981,1.0
primary_agrees_json_differs,08fa8100d0156298030af89593714320,Estadinho Lancheteria,Estadinho Lancheteria,"{""primary"":""Estadinho Lancheteria""}","{""primary"":""Estadinho Lancheteria"",""common"":{},""rules"":[]}","Rua Emília Marengo, 121","Rua Mozart De Andrade, 195",São Paulo,SP,0.23154848046309695,1.0
primary_agrees_json_differs,08fa8100e86e6075038ad329fbd24a96,Pink Embalagens,Pink Embalagens,"{""primary"":""Pink Embalagens""}","{""primary"":""Pink Embalagens"",""common"":{},""rules"":[]}","Rua Fradique Coutinho, 1123",Rua Fradique Coutinho 1123,São Paulo,SP,0.6214335421016005,1.0
